No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,timestamp
2609,2013,6,17,16,3,3,6,66,700,180,31,993.3,12.8,0,SW,1.2,Wanshouxigong,6/17/2013 16:00:00
2610,2013,6,17,17,3,8,4,74,700,169,29.3,993.3,15.8,0,WSW,1.5,Wanshouxigong,6/17/2013 17:00:00
2611,2013,6,17,18,26,91,3,86,600,149,27.8,993.4,17,0,WSW,1.5,Wanshouxigong,6/17/2013 18:00:00
2612,2013,6,17,19,30,68,4,97,400,144,26.5,993.8,17.8,0,SW,0.8,Wanshouxigong,6/17/2013 19:00:00
2613,2013,6,17,20,30,161,4,97,400,144,25.8,993.9,17.4,0,SW,1.7,Wanshouxigong,6/17/2013 20:00:00
2614,2013,6,17,21,56,130,3,133,700,73,25.7,993.6,18.1,0,WSW,1.1,Wanshouxigong,6/17/2013 21:00:00
2615,2013,6,17,22,60,112,3,143,800,46,25.1,993.5,18.1,0,WSW,0.8,Wanshouxigong,6/17/2013 22:00:00
2616,2013,6,17,23,53,112,3,138,900,36,24.6,992.9,17.8,0,SW,1.2,Wanshouxigong,6/17/2013 23:00:00
2617,2013,6,18,0,58,68,5,135,800,29,23.4,992.9,18.3,0,WNW,0.6,Wanshouxigong,6/18/2013 00:00:00
2618,2013,6,18,1,58,121,7,164,900,2,22.7,992.5,17.4,0,WNW,0.5,Wanshouxigong,6/18/2013 01:00:00
2619,2013,6,18,2,66,101,6,159,900,2,22.4,992.3,17.3,0,N,0,Wanshouxigong,6/18/2013 02:00:00
2620,2013,6,18,3,58,110,6,155,800,2,21.8,992.1,18.6,0,W,0.8,Wanshouxigong,6/18/2013 03:00:00
2621,2013,6,18,4,57,67,5,146,600,2,21.4,992,18.4,0,N,0,Wanshouxigong,6/18/2013 04:00:00
2622,2013,6,18,5,57,120,6,143,600,2,21.5,992.1,18.3,0,WNW,0.9,Wanshouxigong,6/18/2013 05:00:00
2623,2013,6,18,6,67,80,8,139,600,2,24.9,992.1,16.6,0,S,0.9,Wanshouxigong,6/18/2013 06:00:00
2624,2013,6,18,7,54,109,10,126,400,2,26.9,991.9,13.6,0,SW,1.1,Wanshouxigong,6/18/2013 07:00:00
2625,2013,6,18,8,42,31,12,115,200,18,27.2,991.9,14.9,0,SW,1.2,Wanshouxigong,6/18/2013 08:00:00
2626,2013,6,18,9,27,89,10,100,200,49,28.5,991.5,16.4,0,S,2.1,Wanshouxigong,6/18/2013 09:00:00
2627,2013,6,18,10,45,103,14,103,400,73,29.6,991.3,16.4,0,SSW,2.7,Wanshouxigong,6/18/2013 10:00:00
2628,2013,6,18,11,36,74,7,83,600,98,30.6,990.8,15.1,0,SSW,3.4,Wanshouxigong,6/18/2013 11:00:00
2629,2013,6,18,12,3,11,3,69,400,124,31,989.9,14.6,0,SW,3.8,Wanshouxigong,6/18/2013 12:00:00
2630,2013,6,18,13,3,89,3,69,400,124,31.4,989.1,14.5,0,S,2.7,Wanshouxigong,6/18/2013 13:00:00
2631,2013,6,18,14,25,85,3,100,1370.395031,142,31.8,988.9,14.4,0,SSW,3.1,Wanshouxigong,6/18/2013 14:00:00
2632,2013,6,18,15,3,3,3,114,1370.395031,132,32,988.6,14.6,0,SW,2.9,Wanshouxigong,6/18/2013 15:00:00
2633,2013,6,18,16,6,60,3,132,1370.395031,138,30.9,988.7,14.9,0,SSW,2.5,Wanshouxigong,6/18/2013 16:00:00
2634,2013,6,18,17,15,93,3,149,1370.395031,150,30.4,989.2,14.9,0,SSW,1.6,Wanshouxigong,6/18/2013 17:00:00
2635,2013,6,18,18,26,59,5,156,1370.395031,157,30,990.1,15.3,0,W,1.8,Wanshouxigong,6/18/2013 18:00:00
2636,2013,6,18,19,28,103,3,156,100,143,26.8,990.9,17.3,0,W,0.8,Wanshouxigong,6/18/2013 19:00:00
2637,2013,6,18,20,30,133,3,163,600,103,26.1,992.1,17.7,0,ENE,1,Wanshouxigong,6/18/2013 20:00:00
2638,2013,6,18,21,52,133,4,167,600,77,25.1,992.9,18.5,0,E,0.6,Wanshouxigong,6/18/2013 21:00:00
2639,2013,6,18,22,52,133,4,168,1370.395031,54.8352,27.6,993.5,17.5,0,ENE,1.3,Wanshouxigong,6/18/2013 22:00:00
2640,2013,6,18,23,54,70,6,170,700,29,25.8,994.7,18.7,0,E,1.5,Wanshouxigong,6/18/2013 23:00:00
2641,2013,6,19,0,90,325,17,122,1300,63,24.6,995.2,18.8,0,E,2.2,Wanshouxigong,6/19/2013 00:00:00
2642,2013,6,19,1,78,70,10,84,1200,84,24.1,995.4,17.8,0,ENE,1.5,Wanshouxigong,6/19/2013 01:00:00
2643,2013,6,19,2,43,45,6,70,1300,91,23.4,995.7,17.8,0,NE,0.9,Wanshouxigong,6/19/2013 02:00:00
2644,2013,6,19,3,43,40,4,70,1500,77,22,995.6,19,0,E,0,Wanshouxigong,6/19/2013 03:00:00
2645,2013,6,19,4,40,50,4,70,1600,67,21.6,995.9,19.2,0,N,0,Wanshouxigong,6/19/2013 04:00:00
2646,2013,6,19,5,41,68,4,84,1700,37,22.3,996.5,20,0,E,0,Wanshouxigong,6/19/2013 05:00:00
2647,2013,6,19,6,49,85,5,91,1700,21,25.7,996.7,19.3,0,WNW,1.1,Wanshouxigong,6/19/2013 06:00:00
2648,2013,6,19,7,95,164,47,84,2100,37,27.4,997,19.7,0,WNW,0.9,Wanshouxigong,6/19/2013 07:00:00
2649,2013,6,19,8,110,145,25,78,2200,64,29.2,997,16.7,0,NW,1.6,Wanshouxigong,6/19/2013 08:00:00
2650,2013,6,19,9,76,86,16,87,1899,73,31.4,997,14.1,0,NE,2.5,Wanshouxigong,6/19/2013 09:00:00
2651,2013,6,19,10,3,3,11,89,800,87,32.5,996.8,12.2,0,NE,2,Wanshouxigong,6/19/2013 10:00:00
2652,2013,6,19,11,3,13,7,79,400,109,33.7,996.6,11.5,0,NNW,2.4,Wanshouxigong,6/19/2013 11:00:00
2653,2013,6,19,12,3,3,7,83,1370.395031,121,34.1,996,10.7,0,E,2.8,Wanshouxigong,6/19/2013 12:00:00
2654,2013,6,19,13,18,21,3,105,1370.395031,134,35.1,995.6,10.2,0,NE,1.3,Wanshouxigong,6/19/2013 13:00:00
2655,2013,6,19,14,19,6,3,105,1370.395031,56.22990354,35,995,9.4,0,E,2.7,Wanshouxigong,6/19/2013 14:00:00
2656,2013,6,19,15,85.02413582,112.2234586,17.14860311,55.52956014,1370.395031,56.22990354,34.9,994.8,9.3,0,S,1.6,Wanshouxigong,6/19/2013 15:00:00
2657,2013,6,19,16,85.02413582,76,17.14860311,55.52956014,1370.395031,56.22990354,35.3,994.8,12.9,0,SW,1.8,Wanshouxigong,6/19/2013 16:00:00
2658,2013,6,19,17,85.02413582,9,17.14860311,55.52956014,1370.395031,56.22990354,33.1,995.1,13.7,0,WSW,2,Wanshouxigong,6/19/2013 17:00:00
2659,2013,6,19,18,85.02413582,145,17.14860311,55.52956014,1370.395031,56.22990354,31.9,995.5,14.1,0,SW,1.1,Wanshouxigong,6/19/2013 18:00:00
2660,2013,6,19,19,85.02413582,110,17.14860311,55.52956014,1370.395031,56.22990354,29.6,995.8,15.7,0,W,0.9,Wanshouxigong,6/19/2013 19:00:00
2661,2013,6,19,20,85.02413582,141,17.14860311,55.52956014,1370.395031,56.22990354,27.6,996.5,17.7,0,WSW,0,Wanshouxigong,6/19/2013 20:00:00
2662,2013,6,19,21,85.02413582,149,17.14860311,55.52956014,1370.395031,56.22990354,26.6,996.6,18.2,0,SW,0,Wanshouxigong,6/19/2013 21:00:00
2663,2013,6,19,22,85.02413582,151,17.14860311,55.52956014,1370.395031,56.22990354,25.7,997.1,17.9,0,SW,0.6,Wanshouxigong,6/19/2013 22:00:00
2664,2013,6,19,23,85.02413582,84,17.14860311,55.52956014,1370.395031,56.22990354,25.7,997.2,18.4,0,N,0,Wanshouxigong,6/19/2013 23:00:00
2665,2013,6,20,0,85.02413582,175,17.14860311,55.52956014,1370.395031,56.22990354,25.1,997.2,19.2,0,N,0.1,Wanshouxigong,6/20/2013 00:00:00
2666,2013,6,20,1,85.02413582,152,17.14860311,55.52956014,1370.395031,56.22990354,24.8,997.2,18.7,0,E,0.8,Wanshouxigong,6/20/2013 01:00:00
2667,2013,6,20,2,85.02413582,146,17.14860311,55.52956014,1370.395031,56.22990354,27.8,997.8,17,0,NE,2.1,Wanshouxigong,6/20/2013 02:00:00
2668,2013,6,20,3,85.02413582,44,17.14860311,55.52956014,1370.395031,56.22990354,27.3,998.2,17.5,0,NNW,1.1,Wanshouxigong,6/20/2013 03:00:00
2669,2013,6,20,4,85.02413582,181,17.14860311,55.52956014,1370.395031,56.22990354,26.6,998.7,17.9,0,ENE,0,Wanshouxigong,6/20/2013 04:00:00
2670,2013,6,20,5,85.02413582,192,17.14860311,55.52956014,1370.395031,56.22990354,26.5,999.2,18.1,0,NW,1.1,Wanshouxigong,6/20/2013 05:00:00
2671,2013,6,20,6,85.02413582,190,17.14860311,55.52956014,1370.395031,56.22990354,26.9,999.9,17.7,0,NE,1.1,Wanshouxigong,6/20/2013 06:00:00
2672,2013,6,20,7,85.02413582,176,17.14860311,55.52956014,1370.395031,56.22990354,27.8,1000.2,17.6,0,NE,2,Wanshouxigong,6/20/2013 07:00:00
2673,2013,6,20,8,85.02413582,122,17.14860311,55.52956014,1370.395031,56.22990354,28.5,1000.8,16.1,0,ENE,3.5,Wanshouxigong,6/20/2013 08:00:00
2674,2013,6,20,9,85.02413582,24,17.14860311,55.52956014,1370.395031,56.22990354,27.8,1001.2,16.7,0,ENE,2.2,Wanshouxigong,6/20/2013 09:00:00
2675,2013,6,20,10,85.02413582,78,17.14860311,55.52956014,1370.395031,56.22990354,28.1,1001.4,19.1,0,W,0.7,Wanshouxigong,6/20/2013 10:00:00
2676,2013,6,20,11,85.02413582,31,15,55.52956014,1899,21,27.3,1001.3,20.1,0,W,1,Wanshouxigong,6/20/2013 11:00:00
2677,2013,6,20,12,20,47,10,55.52956014,1000,53,26.9,1001.2,21.2,0,WSW,0.8,Wanshouxigong,6/20/2013 12:00:00
2678,2013,6,20,13,27,97,120,43,2200,119,28.1,1001.2,20.1,0,WSW,1.1,Wanshouxigong,6/20/2013 13:00:00
2679,2013,6,20,14,26,86,10,43,1200,65,29.2,1001.2,17.1,0,WNW,1,Wanshouxigong,6/20/2013 14:00:00
2680,2013,6,20,15,43,57,14,56,1300,84,29,1001.5,16.9,0,WSW,1.6,Wanshouxigong,6/20/2013 15:00:00
2681,2013,6,20,16,52,80,18,61,1600,110,28.4,1001.5,16.3,0,W,1.3,Wanshouxigong,6/20/2013 16:00:00
2682,2013,6,20,17,65,111,25,48,1700,144,26.8,1001.4,19.2,0,WSW,0.6,Wanshouxigong,6/20/2013 17:00:00
2683,2013,6,20,18,41,70,15,56,1300,91,25.6,1001.6,18.8,0,SSE,0,Wanshouxigong,6/20/2013 18:00:00
2684,2013,6,20,19,46,85,13,56,1300,77,25.8,1002.1,18.2,0,SW,1.6,Wanshouxigong,6/20/2013 19:00:00
2685,2013,6,20,20,149,328,52,85,3500,73,25.9,1002.8,19.5,0,SW,0.9,Wanshouxigong,6/20/2013 20:00:00
2686,2013,6,20,21,164,246,60,82,3600,63,24.4,1003,20.7,0,W,1.2,Wanshouxigong,6/20/2013 21:00:00
2687,2013,6,20,22,164,280,60,82,3600,63,23.3,1002.9,20.2,0,WSW,0,Wanshouxigong,6/20/2013 22:00:00
2688,2013,6,20,23,145,158,26,78,3200,25,23.9,1003.1,20,0,NNE,0.2,Wanshouxigong,6/20/2013 23:00:00
2689,2013,6,21,0,91,71,19,75,2100,13,22.8,1003,19.8,0,ESE,0,Wanshouxigong,6/21/2013 00:00:00
2690,2013,6,21,1,67,79,15,85,1800,2,23.1,1003,18.8,0,W,1.4,Wanshouxigong,6/21/2013 01:00:00
2691,2013,6,21,2,57,145,17.14860311,89,1700,2,23.6,1003.2,18.5,0,WSW,1.6,Wanshouxigong,6/21/2013 02:00:00
2692,2013,6,21,3,71,103,13,85,1370.395031,56.22990354,23.1,1003,18.2,0,W,0.9,Wanshouxigong,6/21/2013 03:00:00
2693,2013,6,21,4,56,83,11,85,1200,2,22.4,1003.3,19.2,0,SSW,0.7,Wanshouxigong,6/21/2013 04:00:00
2694,2013,6,21,5,55,101,10,64,900,2,22.9,1003.5,19.7,0,WNW,1,Wanshouxigong,6/21/2013 05:00:00
2695,2013,6,21,6,50,71,9,52,800,2,24,1003.8,19.1,0,SW,0.8,Wanshouxigong,6/21/2013 06:00:00
2696,2013,6,21,7,41,78,11,47,800,8,25.7,1003.9,18.9,0,NW,0,Wanshouxigong,6/21/2013 07:00:00
2697,2013,6,21,8,46,77,16,57,900,14,27.5,1004,17.9,0,S,0.7,Wanshouxigong,6/21/2013 08:00:00
2698,2013,6,21,9,47,22,16,58,1000,43,28.9,1003.8,16.8,0,SW,1.1,Wanshouxigong,6/21/2013 09:00:00
2699,2013,6,21,10,41,49,13,57,1000,75,29.4,1003.7,16.2,0,SW,1.3,Wanshouxigong,6/21/2013 10:00:00
2700,2013,6,21,11,41,58,13,57,1000,75,30.4,1003.5,15.7,0,SW,2.1,Wanshouxigong,6/21/2013 11:00:00
2701,2013,6,21,12,33,33,15,50,900,97,30,1003.1,16.4,0,SW,3.1,Wanshouxigong,6/21/2013 12:00:00
2702,2013,6,21,13,27,65,9,18,600,160,28,1002.8,17.5,0,WSW,3.4,Wanshouxigong,6/21/2013 13:00:00
2703,2013,6,21,14,34,104,9,12,600,147,27.2,1002.3,18.2,0,WSW,3.9,Wanshouxigong,6/21/2013 14:00:00
2704,2013,6,21,15,56,100,10,15,800,161,26.7,1002.3,18.8,0,SSW,3.2,Wanshouxigong,6/21/2013 15:00:00
2705,2013,6,21,16,61,111,11,16,800,158,26.1,1002.1,19,0,SSW,2.4,Wanshouxigong,6/21/2013 16:00:00
2706,2013,6,21,17,63,125,11,22,800,131,25.4,1002,19.1,0,SW,2.8,Wanshouxigong,6/21/2013 17:00:00
2707,2013,6,21,18,63,102,11,22,800,131,25.5,1001.8,18.4,0,WSW,2.5,Wanshouxigong,6/21/2013 18:00:00
2708,2013,6,21,19,56,58,10,29,1000,89,25.6,1001.7,15.9,0,SW,1.9,Wanshouxigong,6/21/2013 19:00:00
2709,2013,6,21,20,40,40,9,28,700,82,25.5,1002,14.9,0,SSW,3.1,Wanshouxigong,6/21/2013 20:00:00
2710,2013,6,21,21,27,23,7,25,600,88,24.9,1002.4,15.2,0,SSW,2.1,Wanshouxigong,6/21/2013 21:00:00
2711,2013,6,21,22,23,25,8,28,700,82,24,1002.6,16.3,0,SSW,1.8,Wanshouxigong,6/21/2013 22:00:00
2712,2013,6,21,23,28,69,7,24,600,87,23.3,1002.6,16.8,0,SSW,1,Wanshouxigong,6/21/2013 23:00:00
2713,2013,6,22,0,37,78,8,26,700,82,22.8,1002.5,17.3,0,W,0.6,Wanshouxigong,6/22/2013 00:00:00
2714,2013,6,22,1,34,26,7,21,700,97,22.6,1002.1,16.6,0,SW,1,Wanshouxigong,6/22/2013 01:00:00
2715,2013,6,22,2,24,37,7,19,500,99,22,1001.7,16.9,0,S,0.8,Wanshouxigong,6/22/2013 02:00:00
2716,2013,6,22,3,32,50,7,21,600,90,21.9,1002.1,17.5,0,SW,2,Wanshouxigong,6/22/2013 03:00:00
2717,2013,6,22,4,42,59,8,27,700,75,21,1002.3,18.9,0,SSW,0.8,Wanshouxigong,6/22/2013 04:00:00
2718,2013,6,22,5,69,126,8,20,700,75,20.7,1002.7,19.5,0.3,SSW,1.1,Wanshouxigong,6/22/2013 05:00:00
2719,2013,6,22,6,114,147,8,19,800,55,20.7,1002.7,19.7,0.6,NW,1.3,Wanshouxigong,6/22/2013 06:00:00
2720,2013,6,22,7,119,123,6,32,1000,20,21.2,1003,19.7,1.3,NE,1.3,Wanshouxigong,6/22/2013 07:00:00
2721,2013,6,22,8,110,103,6,38,1000,16,21.1,1003.1,19.6,0.8,NE,1.3,Wanshouxigong,6/22/2013 08:00:00
2722,2013,6,22,9,75,40,5,50,900,9,21.1,1002.7,19.4,0.6,NNE,2.6,Wanshouxigong,6/22/2013 09:00:00
2723,2013,6,22,10,58,29,5,48,900,20,21,1002.6,19.1,0.8,NNE,2.1,Wanshouxigong,6/22/2013 10:00:00
2724,2013,6,22,11,56,63,4,47,1000,15,21.1,1002.2,19.2,0.9,NNE,1.7,Wanshouxigong,6/22/2013 11:00:00
2725,2013,6,22,12,51,60,4,44,900,21,21.5,1001.8,19.6,0,ENE,1.8,Wanshouxigong,6/22/2013 12:00:00
2726,2013,6,22,13,49,5,4,29,800,40,21.8,1001.2,19.2,0,NE,1.9,Wanshouxigong,6/22/2013 13:00:00
2727,2013,6,22,14,49,49,4,29,800,40,22.2,1001,19.4,0,ENE,1.3,Wanshouxigong,6/22/2013 14:00:00
2728,2013,6,22,15,25,13,4,19,600,56,22.7,1000.8,19.1,0,NE,1.4,Wanshouxigong,6/22/2013 15:00:00
2729,2013,6,22,16,28,41,3,20,600,50,22.9,1000.4,19.3,0,E,1.2,Wanshouxigong,6/22/2013 16:00:00
2730,2013,6,22,17,28,64,3,20,600,50,21.2,1000.5,19.1,0,SE,1.5,Wanshouxigong,6/22/2013 17:00:00
2731,2013,6,22,18,42,21,4,25,700,46,20.5,1000.6,19,0.1,SSE,0.5,Wanshouxigong,6/22/2013 18:00:00
2732,2013,6,22,19,37,22,5,38,800,36,20.3,1000.7,18.4,0,SSE,0.5,Wanshouxigong,6/22/2013 19:00:00
2733,2013,6,22,20,38,112.2234586,4,32,800,44,20.1,1001.3,18.8,0,W,0.4,Wanshouxigong,6/22/2013 20:00:00
2734,2013,6,22,21,42,24,5,24,900,66,20.1,1001.4,18.9,0,W,0.9,Wanshouxigong,6/22/2013 21:00:00
2735,2013,6,22,22,37,42,4,24,900,50,20.3,1001.1,19.3,0,W,0.6,Wanshouxigong,6/22/2013 22:00:00
2736,2013,6,22,23,42,30,5,39,1200,22,20.3,1000.6,19.3,0,N,0,Wanshouxigong,6/22/2013 23:00:00
2737,2013,6,23,0,52,72,5,44,1800,5,20.3,1000.3,19.3,0,N,0.1,Wanshouxigong,6/23/2013 00:00:00
2738,2013,6,23,1,59,47,8,43,2000,12,20.4,1000,19.4,0,NW,0.4,Wanshouxigong,6/23/2013 01:00:00
2739,2013,6,23,2,70,74,8,39,2200,12,20.3,999.4,19.5,0,N,0,Wanshouxigong,6/23/2013 02:00:00
2740,2013,6,23,3,73,64,7,34,2100,16,20.2,999.3,19.5,0,N,0,Wanshouxigong,6/23/2013 03:00:00
2741,2013,6,23,4,75,64,6,27,1800,24,19.8,999,19.1,0,N,0,Wanshouxigong,6/23/2013 04:00:00
2742,2013,6,23,5,78,61,5,30,1700,23,20.3,998.7,19.5,0,WSW,0.9,Wanshouxigong,6/23/2013 05:00:00
2743,2013,6,23,6,87,64,5,32,1700,17,23.1,998.8,19.1,0,ENE,0.1,Wanshouxigong,6/23/2013 06:00:00
2744,2013,6,23,7,91,36,8,28,1800,24,23.9,998.8,18.1,0,SSE,0.5,Wanshouxigong,6/23/2013 07:00:00
2745,2013,6,23,8,92,71,16,30,1800,45,25.7,998.6,18.4,0,S,1.5,Wanshouxigong,6/23/2013 08:00:00
2746,2013,6,23,9,75,36,14,37,1399,53,26.7,998.2,17.2,0,WSW,1.1,Wanshouxigong,6/23/2013 09:00:00
2747,2013,6,23,10,50,50,9,32,900,73,27.3,997.8,17.5,0,SW,1.4,Wanshouxigong,6/23/2013 10:00:00
2748,2013,6,23,11,42,19,10,24,800,100,28.8,997.2,16,0,ENE,2.1,Wanshouxigong,6/23/2013 11:00:00
2749,2013,6,23,12,42,7,10,24,800,100,29.5,996.5,17.7,0,S,1.6,Wanshouxigong,6/23/2013 12:00:00
2750,2013,6,23,13,29,7,12,14,800,166,30,995.8,16.4,0,WSW,2.9,Wanshouxigong,6/23/2013 13:00:00
2751,2013,6,23,14,35,30,10,13,800,201,30.6,995.4,16.2,0,SW,1.6,Wanshouxigong,6/23/2013 14:00:00
2752,2013,6,23,15,48,91,9,16,900,232,30.9,994.7,16.1,0,SW,1.1,Wanshouxigong,6/23/2013 15:00:00
2753,2013,6,23,16,55,95,9,16,900,265,30.3,994.2,16.3,0,SSW,2.1,Wanshouxigong,6/23/2013 16:00:00
2754,2013,6,23,17,55,73,8,14,1000,258,29.7,994.7,16.1,0,SW,2.4,Wanshouxigong,6/23/2013 17:00:00
2755,2013,6,23,18,52,59,8,18,1000,234,28.1,995,15.7,0,SW,1.3,Wanshouxigong,6/23/2013 18:00:00
2756,2013,6,23,19,53,34,8,18,900,209,27.5,995.4,16.1,0,S,1.4,Wanshouxigong,6/23/2013 19:00:00
2757,2013,6,23,20,39,33,6,26,1200,152,26.5,996,18.4,0,SSW,1.6,Wanshouxigong,6/23/2013 20:00:00
2758,2013,6,23,21,56,143,6,32,1100,137,26,996.6,18.2,0,SSW,1.4,Wanshouxigong,6/23/2013 21:00:00
2759,2013,6,23,22,67,104,6,30,1000,132,25.5,996.6,18.2,0,SSW,2.3,Wanshouxigong,6/23/2013 22:00:00
2760,2013,6,23,23,76,106,6,26,1100,143,24.8,996.7,18,0,SSW,1.3,Wanshouxigong,6/23/2013 23:00:00
2761,2013,6,24,0,83,121,7,30,1000,112,23.9,996.9,17.9,0,SSW,1.5,Wanshouxigong,6/24/2013 00:00:00
2762,2013,6,24,1,65,53,8,28,900,91,22.9,996,17.8,0,SE,0.6,Wanshouxigong,6/24/2013 01:00:00
2763,2013,6,24,2,35,23,6,24,700,87,22,996.4,18.4,0,W,0.6,Wanshouxigong,6/24/2013 02:00:00
2764,2013,6,24,3,36,50,6,21,700,86,22.1,995.6,18.7,0,ENE,1.2,Wanshouxigong,6/24/2013 03:00:00
2765,2013,6,24,4,46,71,5,22,800,66,21.4,996,18.8,0,SSE,0,Wanshouxigong,6/24/2013 04:00:00
2766,2013,6,24,5,63,67,5,31,900,44,21,996.4,19.6,0,E,0.1,Wanshouxigong,6/24/2013 05:00:00
2767,2013,6,24,6,65,74,5,34,900,32,24.2,996.9,19.3,0,ESE,0,Wanshouxigong,6/24/2013 06:00:00
2768,2013,6,24,7,65,43,4,34,900,32,25.6,997.1,18.3,0,E,2.1,Wanshouxigong,6/24/2013 07:00:00
2769,2013,6,24,8,101,192,12,42,1399,58,25.6,997.5,19,0,E,1.6,Wanshouxigong,6/24/2013 08:00:00
2770,2013,6,24,9,207,225,13,38,2100,73,26.1,996.8,20.4,0,NE,1.9,Wanshouxigong,6/24/2013 09:00:00
2771,2013,6,24,10,138,131,14,24,1500,122,27.5,996.7,19.8,0,ESE,2.4,Wanshouxigong,6/24/2013 10:00:00
2772,2013,6,24,11,154,165,15,21,1700,154,28.4,996.6,19.9,0,S,2.1,Wanshouxigong,6/24/2013 11:00:00
2773,2013,6,24,12,140,123,17,16,1700,188,29.2,995.9,21.2,0,SW,1.4,Wanshouxigong,6/24/2013 12:00:00
2774,2013,6,24,13,124,143,19,11,1700,206,28.8,995.3,21.3,0,SSW,2.4,Wanshouxigong,6/24/2013 13:00:00
2775,2013,6,24,14,146,151,17,12,1600,223,29.2,994.6,21.7,0,SSW,2.2,Wanshouxigong,6/24/2013 14:00:00
2776,2013,6,24,15,148,135,18,12,1500,233,29.5,994.2,21.2,0,SSW,2.1,Wanshouxigong,6/24/2013 15:00:00
2777,2013,6,24,16,113,100,17,14,1300,226,29.1,993.6,20.8,0,SSW,3.1,Wanshouxigong,6/24/2013 16:00:00
2778,2013,6,24,17,122,115,18,14,1500,236,29,993.8,21.2,0,SSE,1.2,Wanshouxigong,6/24/2013 17:00:00
2779,2013,6,24,18,140,139,19,15,1399,245,28.5,994.3,21.3,0,W,1,Wanshouxigong,6/24/2013 18:00:00
2780,2013,6,24,19,137,155,15,19,1600,225,21.2,994.8,19.7,7.6,WSW,1.9,Wanshouxigong,6/24/2013 19:00:00
2781,2013,6,24,20,138,186,8,21,1300,159,21.3,994.2,19.9,1.1,SSE,1.1,Wanshouxigong,6/24/2013 20:00:00
2782,2013,6,24,21,36,36,3,15,900,118,20.8,995.8,19.8,0,W,1.2,Wanshouxigong,6/24/2013 21:00:00
2783,2013,6,24,22,24,24,3,13,800,102,20.8,995.4,19.8,0,SSE,1,Wanshouxigong,6/24/2013 22:00:00
2784,2013,6,24,23,24,7,3,21,1000,77,21.7,995.8,20,0,ENE,2.1,Wanshouxigong,6/24/2013 23:00:00
2785,2013,6,25,0,36,54,3,26,1000,63,20.7,995.9,19.9,0,NNW,0.2,Wanshouxigong,6/25/2013 00:00:00
2786,2013,6,25,1,52,27,3,16,1000,77,21,995.3,20.5,0,W,0.8,Wanshouxigong,6/25/2013 01:00:00
2787,2013,6,25,2,44,43,3,14,1000,62,21.6,996.1,20.2,0,N,1.1,Wanshouxigong,6/25/2013 02:00:00
2788,2013,6,25,3,53,28,3,13,1370.395031,56.22990354,21.7,995.6,20,0,NE,1.5,Wanshouxigong,6/25/2013 03:00:00
2789,2013,6,25,4,75,32,3,13,1000,32,21.6,994.7,20.4,0,WNW,4,Wanshouxigong,6/25/2013 04:00:00
2790,2013,6,25,5,78,35,3,21,1000,51,21.5,994.5,20,0,S,0.4,Wanshouxigong,6/25/2013 05:00:00
2791,2013,6,25,6,74,29,3,16,1200,84,22,994.7,20.1,0,NE,1.5,Wanshouxigong,6/25/2013 06:00:00
2792,2013,6,25,7,82,56,3,16,1200,73,22.2,994.6,20.1,0,NE,1.5,Wanshouxigong,6/25/2013 07:00:00
2793,2013,6,25,8,82,104,3,16,1200,73,22.9,994.3,20.6,0,NE,1.7,Wanshouxigong,6/25/2013 08:00:00
2794,2013,6,25,9,118,106,3,30,1399,42,23.4,994.3,20.7,0,ENE,2.7,Wanshouxigong,6/25/2013 09:00:00
2795,2013,6,25,10,119,105,3,35,1600,33,22.8,994.3,21.1,0,ENE,1.4,Wanshouxigong,6/25/2013 10:00:00
2796,2013,6,25,11,166,171,3,36,1899,33,22.7,994.3,21.5,0,NE,1.7,Wanshouxigong,6/25/2013 11:00:00
2797,2013,6,25,12,166,181,3,36,1899,33,23.1,994.1,21,0,E,1.9,Wanshouxigong,6/25/2013 12:00:00
2798,2013,6,25,13,186,171,7,33,2700,41,23.6,993.6,21.1,0,ENE,1.5,Wanshouxigong,6/25/2013 13:00:00
2799,2013,6,25,14,171,151,14,33,3000,56,24.6,992.4,21.1,0,E,2.3,Wanshouxigong,6/25/2013 14:00:00
2800,2013,6,25,15,158,155,21,38,3100,62,24.3,992.5,21,0,SW,0.8,Wanshouxigong,6/25/2013 15:00:00
2801,2013,6,25,16,167,176,21,42,3399,54,23.5,992.2,21.4,0.4,N,1.2,Wanshouxigong,6/25/2013 16:00:00
2802,2013,6,25,17,168,192,17,40,3600,49,22.8,992.2,21.8,0.2,SSW,1.3,Wanshouxigong,6/25/2013 17:00:00
2803,2013,6,25,18,160,167,11,54,3799,19,22.7,991.9,21.2,0.3,ENE,1.3,Wanshouxigong,6/25/2013 18:00:00
2804,2013,6,25,19,181,153,10,68,3899,2,22.6,991.9,21.4,0,E,2.5,Wanshouxigong,6/25/2013 19:00:00
2805,2013,6,25,20,177,169,10,58,3700,4,22.5,992.2,21.7,0,SSE,1.1,Wanshouxigong,6/25/2013 20:00:00
2806,2013,6,25,21,172,164,10,56,4400,2,22.1,992.2,21.6,0,SW,0.9,Wanshouxigong,6/25/2013 21:00:00
2807,2013,6,25,22,168,133,10,40,3399,8,22.4,993.3,21.7,0,S,0.7,Wanshouxigong,6/25/2013 22:00:00
2808,2013,6,25,23,153,167,10,48,3500,2,21.9,992.8,21.2,0,ESE,0.7,Wanshouxigong,6/25/2013 23:00:00
